ysn_048452,吉野家,１２８号線茂原高師店,35.436537,140.2862377,297-0029,千葉県 茂原市 高師１６７８－１１,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_048407,吉野家,パビリオン成田店,35.79294501700162,140.32170872271922,286-0029,千葉県 成田市 ウイング土屋８０,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_048451,吉野家,成田国際空港第２サテライト店,35.7758329,140.3920763,282-0011,千葉県 成田市 古込１－１ 第２ターミナルビル南テラス３Ｆ,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
ysn_048450,吉野家,成田国際空港第２本館店,35.773666,140.387431,282-0004,千葉県 成田市 古込１－１ 第２旅客ターミナルビル本館２階 Ｍ２２１６,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_048426,吉野家,佐倉ユーカリが丘店,35.72598,140.1593,285-0854,千葉県 佐倉市 上座１２０５－１,0,200,0,0,0,0,0,0,0,0,0,0,0,0
ysn_048455,吉野家,佐倉寺崎店,35.7117375,140.2183366,285-0819,千葉県 佐倉市 寺崎北４丁目１－５,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_048387,吉野家,１２６号線東金店,35.5509888,140.3598627,283-0066,千葉県 東金市 南上宿５丁目３８－３０,700,2300,700,2300,700,2300,700,2300,700,0,0,0,0,0
ysn_048424,吉野家,習志野藤崎店,35.6912455,140.0380633,275-0017,千葉県 習志野市 藤崎４丁目３－１５,500,300,500,300,500,300,500,300,500,300,500,300,500,300
ysn_048408,吉野家,柏西口店,35.86244,139.9687,277-0852,千葉県 柏市 旭町１丁目４－１８,0,200,0,0,0,0,0,0,0,0,0,0,0,0
ysn_048400,吉野家,柏東口店,35.86085,139.9729,277-0005,千葉県 柏市 柏１丁目５－１９,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_048393,吉野家,１６号線柏店,35.862855,139.9822277,277-0005,千葉県 柏市 柏９３１－１５,400,200,400,200,400,200,400,200,400,200,400,200,400,200
ysn_048380,吉野家,１６号線若柴店,35.88825,139.962,277-0871,千葉県 柏市 若柴５－１０,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_048432,吉野家,そば処吉野家 カインズホーム市原店,35.5079877,140.1043697,290-0050,千葉県 市原市 更級３丁目１－１,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300,900,2300
ysn_048372,吉野家,１６号線五井店,35.52889,140.1005,290-0059,千葉県 市原市 白金町４丁目８,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_048390,吉野家,流山店,35.8614922,139.9028017,270-0176,千葉県 流山市 加４－１６４３,0,200,400,200,400,200,400,200,400,0,0,0,0,0
ysn_048446,吉野家,ＴＸ流山おおたかの森店,35.872446,139.925695,270-0121,千葉県 流山市 西初石６丁目１８２－３ 流山おおたかの森駅施設内,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
ysn_048410,吉野家,八千代台西口店,35.70123,140.0902,276-0034,千葉県 八千代市 八千代台西１丁目１０,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_048404,吉野家,１６号線米本店,35.75194,140.114413,276-0015,千葉県 八千代市 米本２１６１－２,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300,600,2300
ysn_048453,吉野家,八千代緑が丘店,35.734451,140.0685492,276-0046,千葉県 八千代市 緑が丘西１丁目１３－２,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_048388,吉野家,６号線我孫子店,35.8766759,140.0154847,270-1165,千葉県 我孫子市 並木５丁目１０－６,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300
ysn_048442,吉野家,鎌ヶ谷店,35.764951,139.997882,273-0137,千葉県 鎌ケ谷市 道野辺本町１丁目２－３,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_048440,吉野家,浦安駅前店,35.66512,139.893,279-0002,千葉県 浦安市 北栄１丁目１７－１６,400,200,400,200,400,200,400,200,400,200,400,200,400,200
ysn_048386,吉野家,１６号線袖ケ浦店,35.422355,139.95939,299-0257,千葉県 袖ケ浦市 神納１丁目２０−２,400,200,400,200,400,200,400,200,400,200,400,200,400,200
ysn_048445,吉野家,カインズホーム千葉ニュータウン店,35.803953436998434,140.12740392700107,270-1360,千葉県 印西市 泉野１丁目１４４－６,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300
ysn_048433,吉野家,２９６号線富里店,35.7381761,140.3157358,286-0221,千葉県 富里市 七栄１２７－７,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061321,吉野家,市ヶ谷駅前店,35.69028,139.7358,102-0076,東京都 千代田区 五番町３－３,400,100,400,100,400,100,400,100,400,100,400,100,400,100
ysn_061319,吉野家,秋葉原中央通り店,35.69937,139.7711,101-0021,東京都 千代田区 外神田１丁目１１－８,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061457,吉野家,有楽町２丁目店,35.67444,139.7629,100-0006,東京都 千代田区 有楽町２丁目８－３,700,0,700,0,700,0,700,0,700,0,700,0,700,0
ysn_041322,吉野家,有楽町店,35.67491,139.7633,100-0006,東京都 千代田区 有楽町２丁目９−１８,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061349,吉野家,水道橋三崎町店,35.69985,139.7558,101-0061,東京都 千代田区 神田三崎町２丁目１－１,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_061453,吉野家,小川町店,35.69466,139.7645,101-0052,東京都 千代田区 神田小川町２丁目２,400,200,400,200,400,200,400,200,400,200,400,200,400,200
ysn_041492,吉野家,秋葉原店,35.69955,139.7747,101-0023,東京都 千代田区 神田松永町１０－１,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_061343,吉野家,神保町店,35.69571,139.756,101-0051,東京都 千代田区 神田神保町２丁目７－７,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_041351,吉野家,淡路町店,35.6956,139.7687,101-0041,東京都 千代田区 神田須田町１丁目１０－１,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
ysn_041434,吉野家,お茶の水店,35.69946,139.7639,101-0062,東京都 千代田区 神田駿河台２丁目４－１４,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_041462,吉野家,ＪＲ神田駅店,35.69162,139.7712,101-0044,東京都 千代田区 鍛冶町２丁目１３－２６,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_061397,吉野家,京橋店,35.67554,139.7696,104-0031,東京都 中央区 京橋３丁目６－２１,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_041416,吉野家,新大橋通り八丁堀店,35.67725,139.7782,104-0032,東京都 中央区 八丁堀１丁目１１－５,500,0,500,0,500,0,500,0,500,0,700,2230,700,2230
ysn_061465,吉野家,新富町店,35.67161,139.7754,104-0041,東京都 中央区 新富１丁目１７−６,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
ysn_061363,吉野家,人形町店,35.6851,139.7837,103-0013,東京都 中央区 日本橋人形町２丁目３－２,500,0,0,0,0,0,0,0,0,0,0,0,500,0
ysn_061338,吉野家,小伝馬町店,35.68914,139.7797,103-0012,東京都 中央区 日本橋堀留町１丁目１１－１０,800,200,500,200,500,200,500,200,500,200,500,2300,800,2300
ysn_041319,吉野家,浜町店,35.68976,139.7854,103-0007,東京都 中央区 日本橋浜町１丁目２−４,800,300,500,300,500,300,500,300,500,300,500,2300,800,2300
ysn_041477,吉野家,茅場町店,35.6802369,139.7799549,103-0025,東京都 中央区 日本橋茅場町１丁目４－６,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
ysn_061444,吉野家,馬喰町店,35.69259,139.7817,103-0002,東京都 中央区 日本橋馬喰町１丁目－５－７,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300
ysn_061407,吉野家,日本橋一丁目店,35.683161599999984,139.77487455706046,103-0027,東京都 中央区 日本橋１丁目５－３,1100,1500,1100,1500,1100,1500,1100,1500,1100,1500,,,,
ysn_041470,吉野家,東京駅八重洲通り店,35.6796932,139.77132,103-0027,東京都 中央区 日本橋３丁目４－１１,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061440,吉野家,晴海トリトンスクエア店,35.657658,139.7820627,104-0053,東京都 中央区 晴海１丁目８－１６ 晴海トリトン１階,1100,2130,1100,2130,1100,2130,1100,2130,1100,2130,1100,2000,1100,2000
ysn_061431,吉野家,築地東店,35.66438,139.7731,104-0045,東京都 中央区 築地６丁目１０－６,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041458,吉野家,東銀座店,35.67046,139.7683,104-0061,東京都 中央区 銀座３丁目１１－１１,730,2230,730,2230,730,2230,730,2230,730,2230,800,2200,800,2200
ysn_041435,吉野家,銀座３丁目店,35.67278,139.7663,104-0061,東京都 中央区 銀座３丁目５－５,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300
ysn_041401,吉野家,青山一丁目店,35.6726379,139.7229636,107-0061,東京都 港区 北青山１丁目３−３,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200,700,2200
ysn_061329,吉野家,お台場デックス店,35.62903,139.7765,135-0091,東京都 港区 台場１丁目６－１ お台場デックス東京ビーチ１Ｆ,0,200,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061348,吉野家,新橋東店,35.66686,139.7591,105-0004,東京都 港区 新橋２丁目１８－５,0,100,0,0,0,0,0,0,0,0,0,0,500,0
ysn_041418,吉野家,新橋烏森口店,35.66582,139.7572,105-0004,東京都 港区 新橋３丁目１６－３ 新橋烏森ビル,0,200,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041475,吉野家,浜松町店,35.65458,139.7547,105-0013,東京都 港区 浜松町２丁目７－１,0,200,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041488,吉野家,品川駅港南口店,35.6290491,139.7420872,108-0075,東京都 港区 港南２丁目２－１５,0,200,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061371,吉野家,芝大門店,35.65678,139.7532,105-0012,東京都 港区 芝大門２丁目１－２ 山口ビル,400,100,400,100,400,100,400,100,400,100,400,100,400,100
ysn_061336,吉野家,田町駅芝浦店,35.64204,139.7482,108-0023,東京都 港区 芝浦３丁目１５－７,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_061317,吉野家,虎ノ門店,35.67026,139.7503,105-0001,東京都 港区 虎ノ門１丁目１－２１,500,0,0,0,0,0,0,0,0,0,0,0,500,0
ysn_041478,吉野家,神谷町店,35.6623,139.7447,105-0001,東京都 港区 虎ノ門５丁目１１－１５,500,100,500,100,500,100,500,100,500,100,500,100,500,100
ysn_041493,吉野家,西新橋店,35.6656,139.7533,105-0003,東京都 港区 西新橋２丁目２３－２,700,100,500,100,500,100,500,100,500,100,800,2200,800,2200
ysn_061341,吉野家,赤坂三丁目店,35.67314,139.7379,107-0052,東京都 港区 赤坂３丁目１２－１１,400,200,400,200,400,200,400,200,400,200,400,200,400,200
ysn_061458,吉野家,赤坂見附店,35.67687,139.7355,107-0052,東京都 港区 赤坂３丁目２１－１５,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
ysn_061337,吉野家,四ッ谷駅前店,35.68638,139.7287,160-0004,東京都 新宿区 四谷１丁目８－１４,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041323,吉野家,新宿一丁目店,35.69117,139.7116,160-0022,東京都 新宿区 新宿１丁目３３−１０ スペーシア新宿,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061409,吉野家,新宿御苑店,35.68993,139.7074,160-0022,東京都 新宿区 新宿２丁目６－３ 藤和新宿コープ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061403,吉野家,新宿東口靖国通り店,35.69345,139.701,160-0022,東京都 新宿区 新宿３丁目２３−７ ユニカ新宿ビル１Ｆ,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061415,吉野家,新宿四丁目店,35.68944,139.7041,160-0022,東京都 新宿区 新宿４丁目３－２２ 安藤ビル,700,0,700,0,700,0,700,0,700,0,700,0,700,0
ysn_061339,吉野家,新大久保駅前店,35.70163,139.7001,169-0073,東京都 新宿区 百人町２丁目４－１,0,100,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061366,吉野家,新宿センタービル店,35.69164,139.6954,163-0690,東京都 新宿区 西新宿１丁目２５－１ 新宿センタービル地下１階,730,2200,730,2200,730,2200,730,2200,730,2200,730,2200,730,2000
ysn_061454,吉野家,西新宿８丁目店,35.6944,139.6935,160-0023,東京都 新宿区 西新宿８丁目４−１,700,2300,700,2300,700,2300,700,2300,700,2300,700,2200,700,2200
ysn_061464,吉野家,早稲田駅前店,35.7057198,139.7199191,162-0045,東京都 新宿区 馬場下町５－１ 早稲田駅前ビル１階,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
ysn_041467,吉野家,高田馬場駅前店,35.71298496861779,139.70534697544576,169-0075,東京都 新宿区 高田馬場１丁目２６－１２ 高田馬場ビル１０７号,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061459,吉野家,根津店,35.71827,139.7655,113-0031,東京都 文京区 根津２丁目１８－１２,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061441,吉野家,護国寺店,35.718581,139.728004,112-0013,東京都 文京区 音羽２丁目２－２,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
ysn_061358,吉野家,御徒町駅前店,35.7080179,139.7740346,110-0005,東京都 台東区 上野４丁目２－１,400,200,400,200,400,200,400,200,400,200,400,200,400,200
ysn_041399,吉野家,上野駅前店,35.71244,139.7778,110-0005,東京都 台東区 上野７丁目３−２ ＧＥ上野駅前ビル,0,200,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061438,吉野家,入谷店,35.72031,139.7845,110-0013,東京都 台東区 入谷１丁目６－６,500,300,500,300,500,300,500,300,500,300,500,300,500,300
ysn_061340,吉野家,蔵前橋通鳥越店,35.70212,139.7807,110-0016,東京都 台東区 台東１丁目３８－７,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_041426,吉野家,浅草通り稲荷町店,35.7112,139.7821,110-0015,東京都 台東区 東上野３丁目３３－８,700,300,500,300,500,300,500,300,500,300,500,0,700,0
ysn_061356,吉野家,三ノ輪店,35.7288615,139.7903716,110-0003,東京都 台東区 根岸５丁目１８－１５,500,0,0,0,0,0,0,0,0,0,0,0,0,300
ysn_061362,吉野家,浅草中央店,35.71407,139.7932,111-0032,東京都 台東区 浅草２丁目１０－１３,500,300,500,300,500,300,500,300,500,300,500,300,500,300
ysn_061324,吉野家,浅草駅前店,35.71206,139.798,111-0033,東京都 台東区 花川戸１丁目５－２,400,200,400,200,400,200,400,200,400,200,400,200,400,200
ysn_061446,吉野家,田原町店,35.71073,139.7915,111-0035,東京都 台東区 西浅草１丁目７－２０,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061420,吉野家,曳舟店,35.7169506,139.8168873,131-0046,東京都 墨田区 京島１丁目１−１－１０１,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061419,吉野家,押上店,35.7116,139.8158,131-0045,東京都 墨田区 押上１丁目１９－１,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_041345,吉野家,錦糸町店,35.69621,139.8133,130-0022,東京都 墨田区 江東橋３丁目１４−１３ サンライズビル,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061421,吉野家,立花店,35.711369,139.829229,131-0043,東京都 墨田区 立花５丁目２−１,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_061434,吉野家,菊川駅前店,35.68851,139.8056,130-0024,東京都 墨田区 菊川２丁目６－１３,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_041466,吉野家,錦糸町北口店,35.69792,139.8133,130-0013,東京都 墨田区 錦糸２丁目４－１０ ライオンズマンション錦糸町第３,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061378,吉野家,亀戸駅前店,35.6976091,139.8255191,136-0071,東京都 江東区 亀戸２丁目２０－７,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_041362,吉野家,西大島店,35.68918738473387,139.8261879969416,136-0072,東京都 江東区 大島１丁目３０－９,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041420,吉野家,新木場駅前店,35.6459642,139.8253139,136-0082,東京都 江東区 新木場１丁目１－１,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061433,吉野家,有明セントラルタワー店,35.632152,139.793552,135-0063,東京都 江東区 有明３－７－１８ 有明セントラル２階,1100,1400,1100,1400,1100,1400,1100,1400,1100,1400,,,,
ysn_061428,吉野家,メトロ東陽町店,35.66975,139.8168,135-0016,東京都 江東区 東陽町４丁目２－１,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
ysn_061370,吉野家,東陽町店,35.66946,139.8192,135-0016,東京都 江東区 東陽４丁目１−１８,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041391,吉野家,豊洲店,35.65466,139.797,135-0061,東京都 江東区 豊洲４丁目１－１,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061452,吉野家,豊洲市場店,35.64327129999999,139.7804534,135-0061,東京都 江東区 豊洲６丁目５−１ 水産仲卸市場棟 ６街区３階１１号,500,1300,500,1300,500,1300,500,1300,500,1300,500,1300,,
ysn_061427,吉野家,メトロ門前仲町店,35.6726715,139.7947683,135-0048,東京都 江東区 門前仲町１丁目７−９,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_061414,吉野家,ダイバーシティ東京プラザ店,35.6255887,139.7762601,135-0064,東京都 江東区 青海１丁目１−１０ ダイバーシティ東京プラザ６Ｆ,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200,900,2200
ysn_041317,吉野家,目黒駅前店,35.63435,139.715,141-0021,東京都 品川区 上大崎２丁目２７－２,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061312,吉野家,大井町西口店,35.60787,139.7317,140-0014,東京都 品川区 大井１丁目１－１６,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300
ysn_061395,吉野家,武蔵小山店,35.6191898,139.7049154,142-0062,東京都 品川区 小山３丁目２１－１４,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300
ysn_041498,吉野家,五反田駅前店,35.62631,139.7246,141-0022,東京都 品川区 東五反田１丁目１３－７,0,200,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041437,吉野家,西五反田一丁目店,35.62412,139.7214,141-0031,東京都 品川区 西五反田１丁目３３−８,0,100,500,100,500,100,500,100,500,0,0,0,0,0
ysn_041441,吉野家,中目黒駅前店,35.64433,139.6986,153-0051,東京都 目黒区 上目黒３丁目３－５,0,200,400,200,400,200,400,200,400,0,0,0,0,0
ysn_061396,吉野家,都立大学駅前店,35.617277,139.676385,152-0032,東京都 目黒区 平町１丁目２７－２,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_061404,吉野家,自由が丘店,35.60786,139.6698,152-0035,東京都 目黒区 自由が丘１丁目１０－４,0,200,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061460,吉野家,雪が谷大塚駅前店,35.59140631502418,139.68052791840273,145-0066,東京都 大田区 南雪谷２丁目１７－１４ コムフォート雪谷,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041316,吉野家,大森店,35.58693,139.727,143-0016,東京都 大田区 大森北１丁目７−６,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061385,吉野家,平和島店,35.58145678141143,139.73609082638927,143-0016,東京都 大田区 大森北３丁目３９－１４ 大和ビル1F,400,200,400,200,400,200,400,200,400,200,400,200,400,200
ysn_041908,吉野家,ボートレース平和島店,35.5866220022655,139.73942717116392,143-0006,東京都 大田区 平和島 １丁目 １ １ 競艇場 １ 階 場内,,,,,,,,,,,1000,1600,1000,1600
ysn_041907,吉野家,羽田空港国際旅客ターミナル店,35.545765,139.768593,144-0041,東京都 大田区 羽田空港２丁目６－５ 東京国際空港国際線旅客ターミナルビル内,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061448,吉野家,羽田空港第１ターミナルビル店,35.546937,139.785595,144-0041,東京都 大田区 羽田空港３丁目３－２ 第１旅客ターミナルビル南テラス３Ｆ,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100,800,2100
ysn_041318,吉野家,蒲田東口店,35.56269,139.7192,144-0052,東京都 大田区 蒲田５丁目２４－３,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041348,吉野家,蒲田西口店,35.56392277671304,139.71618653817177,144-0051,東京都 大田区 西蒲田７丁目１－１１,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300
ysn_061416,吉野家,蒲田駅前店,35.56368981747152,139.71511752207277,144-0051,東京都 大田区 西蒲田７丁目５－１２ 新中央ビル,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041423,吉野家,上北沢店,35.67099,139.6221,156-0057,東京都 世田谷区 上北沢５丁目２－４,0,100,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061354,吉野家,三軒茶屋店,35.64456,139.6708,154-0004,東京都 世田谷区 太子堂２丁目１６−８,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061424,吉野家,明大前店,35.66875310969278,139.65075735490223,156-0043,東京都 世田谷区 松原１丁目３８－４,400,200,400,200,400,200,400,200,400,200,400,200,400,200
ysn_061323,吉野家,下高井戸駅店,35.6661833,139.6413807,156-0043,東京都 世田谷区 松原３丁目２９－１７,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
ysn_041472,吉野家,祖師ケ谷大蔵駅前店,35.64277411273392,139.60884523680534,157-0073,東京都 世田谷区 砧６丁目３９－６,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061328,吉野家,新宿南口店,35.68843,139.6992,151-0053,東京都 渋谷区 代々木２丁目８－５,0,100,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041327,吉野家,初台店,35.68241,139.6887,151-0053,東京都 渋谷区 代々木４丁目３２−３,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041402,吉野家,恵比寿駅前店,35.64691,139.7083,150-0021,東京都 渋谷区 恵比寿西１丁目９－６,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041397,吉野家,原宿竹下口店,35.67151450950189,139.7031402757516,150-0001,東京都 渋谷区 神宮前１丁目１７－１,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_061462,吉野家,笹塚京王クラウン街店,35.67411,139.6687,151-0073,東京都 渋谷区 笹塚１丁目５５−１６,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300,700,2300
ysn_061418,吉野家,渋谷１０９前店,35.65928,139.6992,150-0043,東京都 渋谷区 道玄坂２丁目５－７,0,100,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041393,吉野家,中野北口店,35.70765,139.6654,164-0001,東京都 中野区 中野５丁目６６－３,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041482,吉野家,東中野駅前店,35.707299,139.6834925,164-0003,東京都 中野区 東中野４丁目５－１４,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041457,吉野家,荻窪北口店,35.70506,139.6185,167-0043,東京都 杉並区 上荻１丁目１５−２,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061382,吉野家,阿佐ヶ谷店,35.69947,139.6351,166-0015,東京都 杉並区 成田東５丁目４２－１０,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061393,吉野家,方南町店,35.68355274809266,139.65722375214955,168-0062,東京都 杉並区 方南２丁目２１－５ 高橋ビル,800,0,800,0,800,0,800,0,800,0,800,0,800,0
ysn_041483,吉野家,西荻窪駅前店,35.70417,139.5997,167-0042,東京都 杉並区 西荻北３丁目１９－３,400,200,400,200,400,200,400,200,400,200,400,200,400,200
ysn_061398,吉野家,高円寺駅前店,35.70604,139.6506,166-0002,東京都 杉並区 高円寺北２丁目４−７ 杉原ビル,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061422,吉野家,大塚店,35.73117,139.7295,170-0005,東京都 豊島区 南大塚２丁目４６−３,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041836,吉野家,南池袋店,35.72775,139.713,171-0022,東京都 豊島区 南池袋２丁目２６－４,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061455,吉野家,巣鴨南口店,35.7327,139.74,170-0002,東京都 豊島区 巣鴨１丁目１２－３,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061417,吉野家,池袋東口店,35.73181038778905,139.7139535602014,170-0013,東京都 豊島区 東池袋１丁目７−８,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_061451,吉野家,池袋西口店,35.73058,139.7096,171-0021,東京都 豊島区 西池袋１丁目１５－８,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041448,吉野家,池袋北口店,35.73178,139.7105,171-0021,東京都 豊島区 西池袋１丁目２４−１,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041331,吉野家,王子東店,35.75466,139.7397,114-0002,東京都 北区 王子１丁目６－７,500,300,500,300,500,300,500,300,500,300,500,300,500,300
ysn_041394,吉野家,王子神谷店,35.7649744,139.7360164,114-0002,東京都 北区 王子５丁目１０−１,400,200,400,200,400,200,400,200,400,200,400,200,400,200
ysn_041333,吉野家,田端店,35.73923,139.7683,114-0012,東京都 北区 田端新町２丁目８－８ 田端大沢ビル,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061412,吉野家,赤羽東口店,35.77953,139.7219,115-0045,東京都 北区 赤羽１丁目１０－２,0,200,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061461,吉野家,西日暮里店,35.73261,139.7677,116-0013,東京都 荒川区 西日暮里５丁目１４－１１,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061318,吉野家,大山駅前店,35.748162,139.702227,173-0023,東京都 板橋区 大山町４－６,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300,800,2300
ysn_041398,吉野家,川越街道成増店,35.77625,139.6318,175-0094,東京都 板橋区 成増１丁目２８－１４,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041446,吉野家,高島平大門店,35.7847699,139.652856,175-0082,東京都 板橋区 高島平３丁目３－２,400,200,400,200,400,200,400,200,400,200,400,200,400,200
ysn_041487,吉野家,下石神井千川通り店,35.7285286,139.60912,177-0042,東京都 練馬区 下石神井２丁目３−１,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061361,吉野家,大泉学園北口店,35.7496934483363,139.5864530588608,178-0063,東京都 練馬区 東大泉１丁目２９－７,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061335,吉野家,練馬店,35.73732,139.6533,176-0001,東京都 練馬区 練馬１丁目５－４,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_041417,吉野家,江古田南口店,35.73644,139.6712,176-0011,東京都 練馬区 豊玉上１丁目１０−１０,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_041491,吉野家,環状７号線豊玉南店,35.72929,139.6559,176-0014,東京都 練馬区 豊玉南２丁目１６－１５,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ysn_061325,吉野家,４号線梅島店,35.7732897,139.8035595,120-0011,東京都 足立区 中央本町１丁目１２－２,500,200,500,200,500,200,500,200,500,200,500,200,500,200
ysn_061436,吉野家,足立保木間店,35.7897044,139.8083419,121-0064,東京都 足立区 保木間１丁目２７－１,0,0,0,0,0,0,0,0,0,0,0,0,0,0
