storeid,brand,name,lat,lon,postalCode,address,business_hour1,business_hour2,business_hour3
1721,すき家,防府新田店,34.0361710477358,131.569851200637,747-0825,山口県防府市大字新田573番1,24時間営業,,
1722,すき家,妙法寺駅前店,34.67451016096,135.109880866501,654-0131,兵庫県神戸市須磨区横尾1丁目5番　リファーレ横尾1階,10:00～23:00,,
1723,すき家,博多ＢＰ店,33.6239051158549,130.439149365682,812-0063,福岡県福岡市東区原田三丁目9番22号,24時間営業,,
1725,すき家,新越谷駅東口店,35.8748346398463,139.790349942309,343-0845,埼玉県越谷市南越谷一丁目17番11号　新越谷プラザビル1階,24時間営業,,
1726,すき家,天下茶屋駅前店,34.636742607474,135.495756114541,557-0041,大阪府大阪市西成区岸里一丁目1番79号　とれび天下茶屋,24時間営業,,
1727,すき家,柏原片山店,34.5694535069494,135.628192103185,582-0020,大阪府柏原市片山町14番1号,24時間営業,,
1728,すき家,名古屋栄生店,35.1847275256909,136.874707749824,451-0052,愛知県名古屋市西区栄生1丁目34番17号,24時間営業,,
1729,すき家,渋谷南平台店,35.655790049853,139.697018335261,150-0036,東京都渋谷区南平台町1-10　いちご南平台ビル1F,24時間営業,,
1730,すき家,126号山武松尾店,35.6549506683906,140.474717120066,289-1512,千葉県山武市松尾町八田7番1号,24時間営業,,
1731,すき家,イオン北谷店,26.3146467378479,127.757135338759,904-0115,沖縄県中頭郡北谷町宇美浜8-3　イオン北谷店2階,10:00～22:00,,
1732,すき家,1国岡崎栄町店,34.9488695313403,137.183240486954,444-0012,愛知県岡崎市栄町五丁目2-1,月～金 5:00～24:00,土日 0:00～24:00,
1733,すき家,北赤羽駅浮間口店,35.789583329522,139.702187023038,115-0051,東京都北区浮間三丁目28番9号,24時間営業,,
1734,すき家,セントラルパーク店,35.1734345924422,136.907974118196,460-0003,愛知県名古屋市中区錦三丁目15番13号先　セントラルパーク地下街内,月～土 8:00～21:30　日祝 8:00～20:30,,
1735,すき家,桜新町駅前店,35.6315545140362,139.645159035874,154-0015,東京都世田谷区桜新町1-12-13　第5吉田ビル1階,24時間営業,,
1736,すき家,那覇真嘉比店,26.2235722448754,127.705551871959,902-0068,沖縄県那覇市字真嘉比3-15-16,24時間営業,,
1737,すき家,寺田町駅前店,34.6479938489151,135.524405994889,545-0001,大阪府大阪市阿倍野区天王寺町北二丁目1番5号,24時間営業,,
1738,すき家,台東下谷店,35.7268162799509,139.788897712013,110-0004,東京都台東区下谷3丁目19番8号,24時間営業,,
1739,すき家,桜土浦IC店,36.0573264327318,140.15172902695,305-0042,茨城県つくば市下広岡字向山1055-321,24時間営業,,
1740,すき家,287号長井店,38.1023566325129,140.043193595951,993-0003,山形県長井市東町6番31号,24時間営業,,
1741,すき家,207号時津店,32.8323929648454,129.858351269219,851-2102,長崎県西彼杵郡時津町浜田郷627番1,24時間営業,,
1742,すき家,和泉はつが野店,34.4525856418445,135.464150552517,594-1106,大阪府和泉市はつが野一丁目1番13号,24時間営業,,
1743,すき家,236号帯広大通店,42.9294644236521,143.204111867496,080-0010,北海道帯広市大通南3丁目1番地1,24時間営業,,
1744,すき家,川崎宿河原店,35.6188461295901,139.58031611731,214-0021,神奈川県川崎市多摩区宿河原4丁目2-2,24時間営業,,
1745,すき家,266号宇城松橋店,32.6568770542818,130.687488825368,869-0511,熊本県宇城市松橋町曲野133-4,24時間営業,,
1746,すき家,千川駅前店,35.7373909229288,139.690087375638,171-0043,東京都豊島区要町三丁目10番10号,24時間営業,,
1747,すき家,231号留萌店,43.9366509176767,141.648889927382,077-0043,北海道留萌市旭町2丁目1番1号,10:00～24:00,,
1748,すき家,ＪＲ尼崎駅北口店,34.7343924298374,135.431531118578,661-0976,兵庫県尼崎市潮江1丁目3番43号,24時間営業,,
1749,すき家,西五反田一丁目店,35.6236703153912,139.722271328143,141-0031,東京都品川区西五反田一丁目24番4号　タキゲンビル1階,24時間営業,,
1750,すき家,34号東長崎店,32.7817763790418,129.950599272169,851-0133,長崎県長崎市矢上町52番2号,24時間営業,,
1751,すき家,豊田曙店,35.0568698791392,137.132964133739,471-0842,愛知県豊田市土橋区画整理地区91街区1番地,24時間営業,,
1752,すき家,府中浅間店,35.6798623418995,139.498562041758,183-0001,東京都府中市浅間町4丁目19番1,24時間営業,,
1753,すき家,淀川通塚本店,34.7146632779556,135.470593782923,532-0026,大阪府大阪市淀川区塚本2-14-19,24時間営業,,
1754,すき家,中山駅南口店,35.5142915756129,139.538111658972,226-0014,神奈川県横浜市緑区台村町278番地4　石渡フラワーセンタービル1階,24時間営業,,
1755,すき家,晴海二丁目店,35.6554415882484,139.782957325262,104-0053,東京都中央区晴海二丁目5番24号　晴海センタービル1階,24時間営業,,
1756,すき家,16号春日部八丁目店,35.9924947323574,139.768706877437,344-0006,埼玉県春日部市八丁目字樋籠1156-1,24時間営業,,
1757,すき家,丹南篠山口IC店,35.0644983037283,135.181158933681,669-2205,兵庫県篠山市網掛字十ノ坪403-1,24時間営業,,
1758,すき家,四条梅津店,35.0037245037011,135.70465158986,615-0932,京都府京都市右京区梅津上田町59番地,24時間営業,,
1759,すき家,東郷三ツ池店,35.0942243497285,137.02924297208,470-0164,愛知県愛知郡東郷町三ツ池二丁目3番5,24時間営業,,
1760,すき家,古河坂間店,36.1685581830604,139.708550432892,306-0056,茨城県古河市坂間253-178,24時間営業,,
1761,すき家,浜松志都呂店,34.6968966040264,137.651375155773,432-8066,静岡県浜松市西区志都呂町2-20-24,10:00～22:00,,
1762,すき家,水道橋駅東口店,35.7018130955331,139.755635792367,101-0061,東京都千代田区三崎町1-4-26,24時間営業,,
1763,すき家,練馬関町南店,35.7212778334999,139.589480084049,177-0053,東京都練馬区関町南一丁目11番2号,24時間営業,,
1764,すき家,富田林小金台店,34.5006559149876,135.583312331648,584-0083,大阪府富田林市小金台1丁目3番10号,24時間営業,,
1765,すき家,井ノ頭通り吉祥寺店,35.6981375446048,139.590269139609,180-0003,東京都武蔵野市吉祥寺南町3丁目33番3号,24時間営業,,
1766,すき家,新宿御苑前駅店（旧新宿一丁目店）,35.6897880717387,139.712444099778,160-0022,東京都新宿区新宿1-19-7　新花ビル1階,24時間営業,,
1767,すき家,十三駅西口店,34.7190124486178,135.481551839268,532-0024,大阪府大阪市淀川区十三本町1-7-1　カネイシビル,24時間営業,,
1768,すき家,13号福島矢野目店,37.7917299230429,140.460425470794,960-0113,福島県福島市北矢野目字原田66番13,24時間営業,,
1769,すき家,東神奈川駅東口店,35.4773124716542,139.63331545515,221-0044,神奈川県横浜市神奈川区東神奈川1-10-1　ザ・ステーションタワー東神奈川1F,24時間営業,,
1770,すき家,486号井原店,34.5965897730547,133.465534627056,715-0019,岡山県井原市井原町115番,月～金 9:00～翌5:00,土日 9:00～24:00,
1771,すき家,灘中郷店,34.7161436311388,135.245434913997,657-0032,兵庫県神戸市灘区中郷町3丁目2番13号,24時間営業,,
1772,すき家,江東区役所前店（旧東陽四丁目店）,35.671753207937,139.816540729538,135-0016,東京都江東区東陽四丁目10-7,24時間営業,,
1773,すき家,三鷹井口店,35.6899040423054,139.5460809663,181-0011,東京都三鷹市井口二丁目13番42号,24時間営業,,
1774,すき家,佐原店,35.9002861059124,140.491311944982,287-0003,千葉県香取市佐原イ264,24時間営業,,
1775,すき家,函館鍛治店,41.8078205082772,140.771097797384,041-0852,北海道函館市鍛治2丁目9番11号,24時間営業,,
1776,すき家,白岡岡泉店,36.0066053424926,139.699210332647,349-0225,埼玉県白岡市太田新井1187-4,9:00～23:00,,
1777,すき家,329号那覇古波蔵店,26.2002741085161,127.685482111538,900-0024,沖縄県那覇市古波蔵3丁目14番2号,24時間営業,,
1778,すき家,朝霞駅南口店,35.7960200047499,139.598967521158,351-0011,埼玉県朝霞市本町二丁目3-18,24時間営業,,
1779,すき家,姫路継店,34.7946949531082,134.720739594656,672-8004,兵庫県姫路市継205-1,24時間営業,,
1780,すき家,横浜羽沢店,35.4914807297133,139.588543243262,221-0863,神奈川県横浜市神奈川区羽沢町1566番地1,24時間営業,,
1781,すき家,209号筑後店,33.2050296393397,130.502650046528,833-0031,福岡県筑後市山ノ井346-3,24時間営業,,
1782,すき家,25号王寺本町店,34.5942163696612,135.705175680631,636-0012,奈良県北葛城郡王寺町本町１丁目17番17号,24時間営業,,
1783,すき家,16号袖ヶ浦神納店,35.4207941946232,139.958364673702,299-0257,千葉県袖ヶ浦市神納1154-1,24時間営業,,
1784,すき家,清水鳥坂店,35.01162240464,138.431721134426,424-0067,静岡県静岡市清水区鳥坂字山鼻1231番1,24時間営業,,
1785,すき家,新丸子駅東口店,35.5801747713655,139.663322948803,211-0004,神奈川県川崎市中原区新丸子東1-827　クリア・ハウス田中1階,24時間営業,,
1786,すき家,192号吉野川店,34.0683756987288,134.355120070333,776-0013,徳島県吉野川市鴨島町上下島字宮内87番8,24時間営業,,
1787,すき家,須坂墨坂店,36.6478784647787,138.302439304672,382-0099,長野県須坂市墨坂4丁目2番20号,24時間営業,,
1788,すき家,船橋市場店,35.7048911844754,139.999033769983,273-0001,千葉県船橋市市場五丁目1番19号,24時間営業,,
1789,すき家,東十条三丁目店,35.7658924333719,139.728450099469,114-0001,東京都北区東十条3丁目15番12号　シティハイツ東十条103号,24時間営業,,
1790,すき家,50号筑西蓮沼店,36.325604778493,140.014131434293,309-1115,茨城県筑西市蓮沼1534-1,24時間営業,,
1791,すき家,269号宮崎清武店,31.8607546740556,131.385262812496,889-1603,宮崎県宮崎市清武町正手3丁目17-1,24時間営業,,
1792,すき家,小金井中町店,35.694678880771,139.518363603892,184-0012,東京都小金井市中町二丁目8-2,24時間営業,,
1793,すき家,イオンモール福津店,33.7535363779667,130.494159939117,811-3209,福岡県福津市日蒔野6丁目16番地の1,10:00～22:00,,
1794,すき家,那覇曙店,26.2401850552898,127.681926680155,900-0002,沖縄県那覇市曙二丁目23番地1,24時間営業,,
1795,すき家,守山志段味店,35.2390893714004,137.011105863343,463-0803,愛知県名古屋市守山区日の後706,9:30～22:00,,
1796,すき家,三郷中央駅前店,35.8247882174961,139.879544283719,341-0038,埼玉県三郷市中央3丁目48番地5,24時間営業,,
1797,すき家,枚方中宮東之町店,34.822146060059,135.667830508915,573-1195,大阪府枚方市中宮東之町22番13号,24時間営業,,
1798,すき家,足立西綾瀬店,35.7638133635974,139.816682312043,120-0014,東京都足立区西綾瀬三丁目11番13号,24時間営業,,
1799,すき家,19号長野中御所店,36.6421547445089,138.181627379329,380-0935,長野県長野市中御所4丁目3-4,月・0:00～24:00　火・0:00～翌5:00　水・10:00～24:00,木・0:00～24:00　金・0:00～翌5:00　土・10:0～24:00　日・0:00～24:00,
1800,すき家,笠間友部店,36.328464848992,140.321929906879,309-1717,茨城県笠間市旭町427-2,24時間営業,,
1801,すき家,広島深川店,34.4806317508706,132.534741434742,739-1751,広島県広島市安佐北区深川六丁目2番12号,24時間営業,,
1802,すき家,高津末長店,35.5900531758406,139.616566932535,213-0013,神奈川県川崎市高津区末長2丁目11番18号,24時間営業,,
1803,すき家,江古田駅前店,35.7369695738029,139.67388096319,176-0005,東京都練馬区旭丘1-71-7　土井ビル1階,24時間営業,,
1804,すき家,北九州空港通り店,33.8041285153769,130.97403386753,800-0365,福岡県京都郡苅田町大字苅田3787番11,24時間営業,,
1805,すき家,武豊IC店,34.8385743014707,136.89225862036,470-2373,愛知県知多郡武豊町字嶋田58番200,24時間営業,,
1806,すき家,深川店,34.4806317508706,132.534741434742,074-0003,北海道深川市3条18番25号,24時間営業,,
1807,すき家,134号横須賀池田店,35.2440567270416,139.689012125816,239-0806,神奈川県横須賀市池田町5丁目14-12,24時間営業,,
1808,すき家,鵜の木駅前店,35.5753894688859,139.680314258038,146-0091,東京都大田区鵜の木2-15-2　山口ビル1階,24時間営業,,
1809,すき家,関西国際空港店,34.434883975466,135.244452391132,549-0001,大阪府泉佐野市泉州空港北1番地　関西国際空港　旅客ターミナルビル2階　町家小路内,24時間営業,,
1810,すき家,松戸駅西口店,35.7858191284916,139.899807728592,271-0091,千葉県松戸市本町19番地23　宝星ビル1階,24時間営業,,
1811,すき家,270号南さつま店,31.4204398827991,130.323034915734,897-0006,鹿児島県南さつま市加世田本町13番5,24時間営業,,
1814,すき家,四街道IC店,35.6822384156617,140.178887654145,284-0027,千葉県四街道市栗山812-6,24時間営業,,
1815,すき家,新橋三丁目店,35.6659413761987,139.755599113856,105-0004,東京都港区新橋三丁目10番9号　ホテル新橋三番館1階,24時間営業,,
1816,すき家,新宿ＮＳビル店,35.6880965330096,139.693507694763,163-0801,東京都新宿区西新宿2-4-1　新宿ＮＳビル1階,7:00～23:00,,
1817,すき家,4号福島松浪店,37.7654136161929,140.4789048701,960-8114,福島県福島市松浪町11番7号,24時間営業,,
1818,すき家,美馬脇町店,34.0643948238128,134.153432836914,779-3602,徳島県美馬市脇町大字猪尻字東分63番1,24時間営業,,
1819,すき家,53号岡山IC店,34.6801864571421,133.898920340966,700-0087,岡山県岡山市北区津島京町一丁目3番18号,24時間営業,,
1820,すき家,小手指駅北口店,35.801033328002,139.438256748306,359-1141,埼玉県所沢市小手指町1-1-1,24時間営業,,
1821,すき家,宜野湾我如古店,26.2580134905708,127.749226936655,901-2214,沖縄県宜野湾市我如古四丁目7番3号,24時間営業,,
1823,すき家,花小金井駅北口店,35.7263856946638,139.514212766397,187-0002,東京都小平市花小金井1丁目9番18号　花小金井第一ビル,24時間営業,,
1824,すき家,134号三浦三崎口店,35.1742438012684,139.634707072682,238-0112,神奈川県三浦市初声町三戸236,24時間営業,,
1826,すき家,3号水俣店,32.2031201485559,130.391961207143,867-0049,熊本県水俣市百間町一丁目12番1,24時間営業,,
1827,すき家,26号泉大津店,34.4955351046468,135.426049794623,595-0012,大阪府泉大津市北豊中町二丁目17番24号,24時間営業,,
1828,すき家,イオンモール桑名店,35.0724338919727,136.662868013679,511-0863,三重県桑名市新西方1-22　イオンモール桑名ショッピングセンター1番街1階,9:00～21:00,,
1829,すき家,亀戸駅北口店,35.6985554963099,139.825423757653,136-0071,東京都江東区亀戸2-22-10　カトウビル1階,24時間営業,,
1830,すき家,イオンモール甲府昭和店,35.6228545278754,138.527195337906,409-3852,山梨県中巨摩郡昭和町飯喰1505-1　イオンモール甲府昭和3階,10:00～21:00,,
1831,すき家,312号和田山IC店,35.3279863520506,134.854075353797,669-5261,兵庫県朝来市和田山町枚田592-1,月 10:00～24:00 火～金 0:00～24:00,土 0:00～22:00,日 10:00～22:00
1832,すき家,9号安来店,35.4285255899553,133.263325612392,692-0023,島根県安来市黒井田町452番17,24時間営業,,
1833,すき家,福井花堂店,36.0438391174914,136.215357671177,918-8012,福井県福井市花堂北1丁目2番28号,24時間営業,,
1834,すき家,摂津本山駅前店,34.726729146215,135.276132154968,658-0072,兵庫県神戸市東灘区岡本1丁目3-33,24時間営業,,
1835,すき家,京成大久保駅前店,35.6866964885152,140.048149695423,275-0011,千葉県習志野市大久保1-21-14　琴富ビル1階,24時間営業,,
1836,すき家,都島IC店,34.721167254361,135.531333716817,534-0011,大阪府大阪市都島区高倉町三丁目14番27号,24時間営業,,
1837,すき家,226号指宿店,31.2645799041596,130.626168028761,891-0311,鹿児島県指宿市西方2164番1,24時間営業,,
1838,すき家,129号厚木IC店,35.4238503431994,139.359017919291,243-0021,神奈川県厚木市岡田3018番,24時間営業,,
1839,すき家,247号西尾一色店,34.8139408184573,137.019095887598,444-0422,愛知県西尾市一色町味浜上浜47番1,24時間営業,,
1840,すき家,200号直方店,33.751796950934,130.738948856381,822-0002,福岡県直方市大字頓野字縄手下3891番11,24時間営業,,
1841,すき家,一之江駅前店,35.686673069272,139.884060823934,132-0024,東京都江戸川区一之江3丁目2-14,24時間営業,,
1842,すき家,追浜駅前店,35.3157896144713,139.62565713988,237-0064,神奈川県横須賀市追浜町三丁目8番,24時間営業,,
1843,すき家,取手青柳店,35.8945212135133,140.080505771961,302-0006,茨城県取手市青柳132-1,24時間営業,,
1844,すき家,金沢増泉店,36.5578214969999,136.636452088006,921-8025,石川県金沢市増泉4丁目3番2号,24時間営業,,
1845,すき家,千種鏡池通店,35.1594811346457,136.958529451022,464-0826,愛知県名古屋市千種区川崎町二丁目7番,24時間営業,,
1846,すき家,札幌新道発寒店,43.0969718218054,141.29790857389,063-0832,北海道札幌市西区発寒12条1丁目2番30号,24時間営業,,
1847,すき家,268号伊佐店,32.0557916103994,130.607165674163,895-2511,鹿児島県伊佐市大口里801番1,24時間営業,,
1848,すき家,3号山鹿店,33.0135219200598,130.685037606603,861-0517,熊本県山鹿市大橋通401番2,24時間営業,,
1849,すき家,183号三次店,34.8031550021691,132.851124752692,728-0012,広島県三次市十日市中1丁目1番10号,月～金 9:00～翌1:00　土日 9:00～22:00,,
1850,すき家,JR神戸駅北店,34.6813086670998,135.177307175981,650-0015,兵庫県神戸市中央区多聞通2丁目4-4　神戸ブックローンビル東館1F,24時間営業,,
1851,すき家,烏丸丸太町店,35.017217901614,135.759169774181,604-0861,京都府京都市中京区烏丸丸太町下る大倉町201,24時間営業,,
1852,すき家,川口青木店,35.8116133135394,139.724853015128,332-0031,埼玉県川口市青木3丁目8番5号,24時間営業,,
1853,すき家,45号おいらせ店,40.5993874362896,141.417124512087,039-2115,青森県上北郡おいらせ町菜飯52番4,24時間営業,,
1854,すき家,渋谷二丁目店,35.6586402175172,139.70816727811,150-0002,東京都渋谷区渋谷二丁目12番地13　八千代ビル1階,24時間営業,,
1855,すき家,高輪三丁目店,35.6308120465405,139.737889702198,108-0074,東京都港区高輪3-25-23　京急第2ビル1階,24時間営業,,
1856,すき家,42号熊野店,33.8845638525895,136.097669928197,519-4324,三重県熊野市井戸町字うまどめ4899番,24時間営業,,
1857,すき家,京王稲田堤駅前店,35.6336597834129,139.530347918337,214-0001,神奈川県川崎市多摩区菅3-1-1,24時間営業,,
1858,すき家,8号彦根野口店,35.2216537943787,136.235196660305,522-0221,滋賀県彦根市野口町字若松277番2,10:00～22:00,,
1859,すき家,明石大久保IC店,34.7102297881438,134.941502927586,674-0051,兵庫県明石市大久保町大窪字大澤2700-1,24時間営業,,
1860,すき家,16号見沼深作店,35.9490240690325,139.671275581811,337-0003,埼玉県さいたま市見沼区深作二丁目29-14,24時間営業,,
1861,すき家,愛知大学店,35.1613965765608,136.884239143676,453-0872,愛知県名古屋市中村区平池町4丁目60番6号,月〜金 10:00〜20:00,土 10:00～17:00,日祝休（大学の行事により変則営業になる場合があります）
1862,すき家,220号志布志店,31.4674011920674,131.083124350803,899-7104,鹿児島県志布志市志布志町安楽123番21,月～金 9:00～24:00　土日 0:00～24:00,,
1863,すき家,筑紫野永岡店,33.4820787968888,130.544748515298,818-0066,福岡県筑紫野市大字永岡169-1,24時間営業,,
1864,すき家,南堀江店,34.6725564991214,135.492581395752,550-0015,大阪府大阪市西区南堀江二丁目1番1号　EG堀江ビル1F,24時間営業,,
1865,すき家,梅屋敷駅東店,35.5667776303754,139.729060884,144-0031,東京都大田区東蒲田1-1-1　プラムパーク嶋田1階,24時間営業,,
1866,すき家,西台駅西店,35.786416999595,139.670270930551,175-0082,東京都板橋区高島平1-75-15　高桐マンション1階,24時間営業,,
1867,すき家,二本松店,37.5902612364332,140.431021634179,964-0905,福島県二本松市松岡265番10,24時間営業,,
1868,すき家,熊本新市街店,32.7988949525812,130.705284696864,860-0803,熊本県熊本市中央区新市街7番25号　第二新世界会館ビル1F,24時間営業,,
1869,すき家,8号白山乾店,36.5252424012114,136.584137099547,924-0803,石川県白山市乾町166番,24時間営業,,
1870,すき家,草加八幡店,35.8502034380674,139.809260617092,340-0006,埼玉県草加市八幡町26-1,24時間営業,,
1871,すき家,川口末広店,35.8043087281134,139.73566328703,332-0006,埼玉県川口市末広一丁目19番3号,24時間営業,,
1872,すき家,4号郡山安積店,37.3549760786747,140.364764082036,963-0107,福島県郡山市安積3丁目43番,24時間営業,,
1873,すき家,横浜笠間店,35.3613366369682,139.543269107061,247-0006,神奈川県横浜市栄区笠間五丁目33番26号,24時間営業,,
1874,すき家,238号紋別店,44.3644040707939,143.335549599629,094-0007,北海道紋別市落石町4-13-13,24時間営業,,
1875,すき家,大森町駅前店,35.571902695219,139.732350930327,143-0015,東京都大田区大森西3-25-7　エストジュール大森町1階、2階,24時間営業,,
1876,すき家,福知山東野パーク店,35.2976530556458,135.163428559043,620-0808,京都府福知山市字土小字東野1117番594,24時間営業,,
1877,すき家,勝田台駅南店,35.7133100228951,140.127210515138,276-0023,千葉県八千代市勝田台1丁目37番8　スプリングＩＩ1階,24時間営業,,
1879,すき家,イオンモール柏店,35.8518506516973,139.961979802498,277-0854,千葉県柏市豊町2-5-25　イオンモール柏2階,10:00～21:00,,
1880,すき家,36号千歳店,42.8303812133836,141.634358463218,066-0037,北海道千歳市新富1丁目19番4号,24時間営業,,
1881,すき家,関平賀店,35.4832492886172,136.943006942793,501-3822,岐阜県関市市平賀字岩下394番1,24時間営業,,
1882,すき家,大井町一丁目店,35.6076421681243,139.730191963941,140-0014,東京都品川区大井1-17　ブリリア大井町ラヴィアンタワー1階,24時間営業,,
1883,すき家,富士見下南畑店,35.8512221717837,139.568074489361,354-0004,埼玉県富士見市大字下南畑字島崎5006-4,24時間営業,,
1884,すき家,4号栗原店,38.7388761817059,141.020800596921,989-5625,宮城県栗原市志波姫堀口宮中113番8,24時間営業,,
1885,すき家,鶴見市場駅前店,35.5181801504258,139.687066887097,230-0025,神奈川県横浜市鶴見区市場大和町8-8　戸川ビル1階,24時間営業,,
1886,すき家,44号根室店,43.3208962575901,145.562901836856,087-0025,北海道根室市西浜町8丁目92番-1,24時間営業,,
1887,すき家,500号小郡店,33.3928441491748,130.543280523956,838-0141,福岡県小郡市小郡字江下1483-4,24時間営業,,
1888,すき家,大山崎IC店,34.9050227039386,135.696937330975,618-0081,京都府乙訓郡大山崎町字下植野小字五条本19番,24時間営業,,
1890,すき家,イトーヨーカドー三郷店,35.8430824831957,139.854113886632,341-0051,埼玉県三郷市ピアラシティ一丁目1番地1　イトーヨーカドー三郷1F,10:00～21:00,,
1891,すき家,長岡天神駅前店,34.9260887098596,135.69269060253,617-0824,京都府長岡京市天神1-1-2　マルオカビル1階,24時間営業,,
1892,すき家,153号飯田IC店,35.5010713638177,137.807053252771,395-0153,長野県飯田市上殿岡576-1,24時間営業,,
1893,すき家,125号久喜栗橋店,36.1306121454795,139.703036526997,349-1104,埼玉県久喜市栗橋1301番3号,24時間営業,,
1894,すき家,58号読谷店,26.3921528589894,127.755234705478,904-0303,沖縄県中頭郡読谷村伊良皆661-1,24時間営業,,
1895,すき家,ノクティプラザ店,35.5989571578201,139.612808779091,213-0001,神奈川県川崎市高津区溝口1丁目4番1号　ノクティプラザ2　1階フードコート内,10:30～22:00,,
1897,すき家,東池袋五丁目店,35.7247955916532,139.721216481479,170-0013,東京都豊島区東池袋5-7-7　金誠堂ビル1階,24時間営業,,
1898,すき家,ときわ台駅北口店,35.759286071808,139.689560577854,174-0071,東京都板橋区常盤台二丁目6番5号,24時間営業,,
1899,すき家,本八幡駅南口店,35.7201785602261,139.926505200592,272-0023,千葉県市川市南八幡四丁目6-2　高橋ビル1階,24時間営業,,
1900,すき家,2国下関長府店,34.0141437000021,130.998408561606,752-0933,山口県下関市長府松小田本町24番6号,24時間営業,,
1901,すき家,永福町駅前店,35.6756244910511,139.643358267258,168-0064,東京都杉並区永福2-51-13,24時間営業,,
1902,すき家,市原能満店,35.5219569354598,140.130441002481,290-0011,千葉県市原市能満4番8号,24時間営業,,
1903,すき家,加須南大桑店,36.1138872728143,139.639717555707,347-0015,埼玉県加須市南大桑2877-1,24時間営業,,
1904,すき家,上池袋二丁目店,35.7366662447136,139.719974649118,170-0012,東京都豊島区上池袋2-40-10　ニューキャッスル上池袋1階,24時間営業,,
1905,すき家,札幌駅前通北一条店,43.0617701449778,141.352116526225,060-0001,北海道札幌市中央区北1条西3-2-5　北尾ビル1F,24時間営業,,
1906,すき家,202号糸島前原店,33.5603925719805,130.206747424332,819-1119,福岡県糸島市前原東一丁目6番13号,24時間営業,,
1907,すき家,188号柳井店,33.9620813559694,132.103876928541,742-0031,山口県柳井市南町3丁目7-1,24時間営業,,
1908,すき家,住吉遠里小野店,34.5984409025206,135.497565505719,558-0032,大阪府大阪市住吉区遠里小野二丁目10番30号,24時間営業,,
1909,すき家,10号高鍋店,32.1188078608112,131.525808424467,884-0002,宮崎県児湯郡高鍋町大字北高鍋2970番地1,24時間営業,,
1910,すき家,大森ベルポート店,35.5886281145713,139.731554670749,140-0013,東京都品川区南大井六丁目26-3　大森ベルポートD館1階,9:00～22:00,,
1911,すき家,阪急茨木市駅前店,34.8167622757551,135.577239669196,567-0829,大阪府茨木市双葉町8-1　奥村ビル1階,24時間営業,,
1912,すき家,191号益田店,34.6808615199594,131.839297470803,698-0025,島根県益田市あけぼの西町13番1,24時間営業,,
1913,すき家,相模大野駅南口店,35.5309763766811,139.438059199957,252-0303,神奈川県相模原市南区相模大野8丁目2-6　第一島ビル1階,24時間営業,,
1914,すき家,宝塚中筋店,34.8155889295819,135.378487062782,665-0874,兵庫県宝塚市中筋6丁目13-22,24時間営業,,
1915,すき家,大森駅西口店,35.5885022198868,139.727271421155,143-0023,東京都大田区山王2-4-4,24時間営業,,
1916,すき家,船堀駅前店,35.6829658935343,139.864021270015,134-0091,東京都江戸川区船堀3-5-7　船堀駅前トキビル1階,24時間営業,,
1917,すき家,鹿児島宇宿店,31.5530928514276,130.526051947116,890-0073,鹿児島県鹿児島市宇宿六丁目22番1号,24時間営業,,
1918,すき家,2国岩国室の木店,34.17058974639,132.207139584871,740-0021,山口県岩国市室の木町一丁目8番38号,24時間営業,,
1919,すき家,bono相模大野店,35.5305980311614,139.435044745504,252-0303,神奈川県相模原市南区相模大野3丁目3番2-203号　bono相模大野,24時間営業,,
1920,すき家,ポルカ高梁店,34.7841436406238,133.610923916362,716-0045,岡山県高梁市中原町1079番1,7:00～24:00,,
1921,すき家,港区甚兵衛通店,35.1033468542873,136.846824646139,455-0822,愛知県名古屋市港区甚兵衛通2丁目24番1,10:00～22:00,,
1923,すき家,船橋日大前店,35.7276006494932,140.059758792239,274-0060,千葉県船橋市坪井東一丁目2番38号,24時間営業,,
1924,すき家,鶴瀬駅西口店,35.8459608221558,139.538104442836,354-0021,埼玉県富士見市鶴馬2602-2　鶴瀬駅西口ビル1階,24時間営業,,
1925,すき家,54号広島IC店,34.4688379274299,132.482171899217,731-0103,広島県広島市安佐南区緑井五丁目19番36号,24時間営業,,
1926,すき家,13号尾花沢店,38.597999521811,140.397074717035,999-4221,山形県尾花沢市大字尾花沢下新田1731番2,9:00～24:00,,
1927,すき家,中葛西店,35.6597805996091,139.86424676334,134-0083,東京都江戸川区中葛西6-1-10　メゾンド佐久間ＩＩ,24時間営業,,
1928,すき家,イオン東雲店,35.6491062155323,139.802338507396,135-0062,東京都江東区東雲1丁目9番10号　イオン東雲店２階フードコート内,10:00～22:00,,
1929,すき家,117号飯山店,36.8300965582831,138.354937387536,389-2255,長野県飯山市静間2085-1,24時間営業,,
1930,すき家,イオン金沢八景店,35.3339501159228,139.622446014773,236-0021,神奈川県横浜市金沢区泥亀1-27-1　イオン金沢八景　地下1階フードコート内,10:00～22:00,,
1931,すき家,八潮西袋店,35.8140342958042,139.827717694165,340-0833,埼玉県八潮市大字西袋字川東1030-1,24時間営業,,
1932,すき家,熊本野中店,32.7756989460662,130.680551707906,860-0059,熊本県熊本市西区野中一丁目6番12号,24時間営業,,
1933,すき家,202号唐津鏡店,33.4363677639447,130.014869903858,847-0022,佐賀県唐津市鏡4664番1,7:00～24:00,,
1934,すき家,犬山五郎丸店,35.3629997650226,136.94955860245,484-0065,愛知県犬山市五郎丸東3丁目7番1,24時間営業,,
